OrderID,ProductID,CustomerID,DateID,TerritoryID,Quantity,UnitPrice,UnitCost,SalesAmount_USD,SalesAmount_GBP,TaxAmount
1832,11,143,20211201,6,3,12.02,8,36.07,28.5,5.7
1833,7,6,20220922,6,4,17.91,14,71.63,56.59,11.32
1834,9,11,20210713,4,4,35.87,26,143.47,113.34,22.67
1835,16,49,20230217,5,2,9.6,7,19.21,15.18,3.04
1836,15,71,20220411,5,5,53.11,45,265.54,209.78,41.96
1837,5,116,20230201,3,3,5.48,4,16.45,13.0,2.6
1838,1,199,20221013,6,5,928.46,720,4642.28,3667.4,733.48
1839,1,159,20210923,3,5,877.96,720,4389.82,3467.96,693.59
1840,3,169,20231101,5,4,788.66,660,3154.63,2492.16,498.43
1841,16,197,20230907,5,2,9.85,7,19.69,15.56,3.11
1842,14,165,20220408,3,1,10.33,9,10.33,8.16,1.63
1843,3,12,20230803,2,2,1014.25,660,2028.51,1602.52,320.5
1844,4,125,20211018,2,1,24.55,22,24.55,19.39,3.88
1845,13,169,20230711,4,5,8.47,6,42.36,33.46,6.69
1846,9,13,20230427,3,2,36.48,26,72.95,57.63,11.53
1847,1,54,20210413,6,4,1126.23,720,4504.9,3558.87,711.77
1848,15,164,20210426,1,3,62.06,45,186.17,147.07,29.41
1849,12,182,20220819,1,5,6.16,5,30.82,24.35,4.87
1850,3,78,20210301,1,2,1042.99,660,2085.99,1647.93,329.59
1851,4,186,20210520,2,5,28.44,22,142.19,112.33,22.47
1852,17,169,20211005,2,5,77.7,55,388.48,306.9,61.38
1853,18,192,20210915,5,4,23.57,16,94.28,74.48,14.9
1854,19,92,20230705,6,4,17.42,12,69.66,55.03,11.01
1855,4,43,20220906,2,5,28.62,22,143.09,113.04,22.61
1856,6,137,20220429,5,4,15.67,10,62.67,49.51,9.9
1857,18,84,20220329,3,4,23.71,16,94.85,74.93,14.99
1858,11,156,20220909,2,5,10.98,8,54.91,43.38,8.68
1859,18,191,20220623,3,3,25.29,16,75.88,59.95,11.99
1860,13,1,20221005,6,1,9.55,6,9.55,7.54,1.51
1861,1,133,20230505,2,3,794.36,720,2383.09,1882.64,376.53
1862,7,81,20211116,1,3,21.83,14,65.5,51.75,10.35
1863,18,147,20230104,5,2,18.35,16,36.71,29.0,5.8
1864,12,40,20221024,2,3,6.42,5,19.25,15.21,3.04
1865,8,60,20230417,3,3,29.79,26,89.38,70.61,14.12
1866,19,56,20220728,6,1,17.54,12,17.54,13.86,2.77
1867,6,125,20221124,6,5,15.1,10,75.49,59.64,11.93
1868,20,165,20210518,3,1,26.38,18,26.38,20.84,4.17
1869,13,21,20230407,1,3,7.64,6,22.93,18.11,3.62
1870,14,31,20220915,2,5,14.08,9,70.39,55.61,11.12
1871,13,14,20230629,3,5,6.72,6,33.62,26.56,5.31
1872,19,39,20230214,3,5,17.39,12,86.93,68.67,13.73
1873,2,173,20210809,6,4,1426.97,900,5707.87,4509.22,901.84
1874,20,148,20231215,5,1,21.8,18,21.8,17.22,3.44
1875,13,38,20220221,2,3,6.85,6,20.54,16.23,3.25
1876,2,141,20230331,4,3,1028.29,900,3084.86,2437.04,487.41
1877,14,199,20221221,6,2,13.33,9,26.66,21.06,4.21
1878,18,51,20221122,4,4,22.82,16,91.27,72.1,14.42
1879,18,158,20211008,6,5,19.57,16,97.85,77.3,15.46
1880,9,199,20210414,4,3,37.5,26,112.5,88.88,17.78
1881,3,29,20230406,6,4,865.77,660,3463.07,2735.83,547.17
1882,7,83,20220516,3,5,19.99,14,99.94,78.95,15.79
1883,6,90,20220315,5,4,14.12,10,56.46,44.6,8.92
1884,2,60,20220926,2,3,1060.2,900,3180.59,2512.67,502.53
1885,3,29,20231110,6,1,806.21,660,806.21,636.91,127.38
1886,5,74,20230609,1,3,5.79,4,17.36,13.71,2.74
1887,10,116,20210609,4,1,40.51,32,40.51,32.0,6.4
1888,18,55,20231128,2,5,21.79,16,108.93,86.05,17.21
1889,18,124,20220106,5,2,23.16,16,46.32,36.59,7.32
1890,1,97,20230817,5,5,807.65,720,4038.27,3190.23,638.05
1891,2,73,20210902,2,5,1112.08,900,5560.38,4392.7,878.54
1892,1,18,20221031,4,3,1030.67,720,3092.02,2442.7,488.54
1893,12,28,20230804,1,3,7.67,5,23.01,18.18,3.64
1894,13,60,20230720,4,5,9.53,6,47.65,37.64,7.53
1895,11,125,20210524,5,5,9.15,8,45.76,36.15,7.23
1896,17,118,20211013,5,1,61.59,55,61.59,48.66,9.73
1897,10,86,20230131,4,4,47.11,32,188.44,148.87,29.77
1898,12,176,20210127,3,3,7.06,5,21.19,16.74,3.35
1899,17,71,20211206,1,3,84.66,55,253.99,200.65,40.13
1900,18,72,20210212,2,2,20.33,16,40.67,32.13,6.43
1901,5,23,20220719,6,4,5.44,4,21.77,17.2,3.44
1902,20,161,20230831,6,2,23.56,18,47.11,37.22,7.44
1903,5,110,20230403,3,5,5.06,4,25.29,19.98,4.0
1904,5,53,20230217,6,2,5.56,4,11.12,8.78,1.76
1905,7,36,20230908,3,5,21.77,14,108.83,85.98,17.2
1906,5,168,20220909,5,2,5.03,4,10.07,7.96,1.59
1907,18,185,20230310,1,2,20.14,16,40.28,31.82,6.36
1908,1,196,20210729,3,4,1138.03,720,4552.12,3596.17,719.23
1909,15,191,20220311,6,3,52.92,45,158.76,125.42,25.08
1910,4,34,20210928,2,1,32.59,22,32.59,25.75,5.15
1911,20,69,20230529,5,5,25.31,18,126.56,99.98,20.0
1912,8,60,20230505,6,1,33.27,26,33.27,26.28,5.26
1913,16,35,20230914,5,5,9.34,7,46.7,36.89,7.38
1914,12,48,20230721,4,4,6.68,5,26.74,21.12,4.22
1915,7,58,20210824,1,4,20.75,14,83.01,65.58,13.12
1916,9,106,20210122,2,2,38.45,26,76.9,60.75,12.15
1917,6,113,20210406,5,4,14.44,10,57.76,45.63,9.13
1918,8,110,20221019,4,1,36.5,26,36.5,28.84,5.77
1919,11,101,20220630,5,5,11.18,8,55.88,44.15,8.83
1920,2,134,20230124,1,4,1195.61,900,4782.42,3778.11,755.62
1921,8,133,20210303,5,4,41.39,26,165.56,130.79,26.16
1922,18,100,20210226,5,1,19.12,16,19.12,15.1,3.02
1923,13,78,20220923,3,4,7.1,6,28.4,22.44,4.49
1924,20,14,20220228,6,5,27.93,18,139.67,110.34,22.07
1925,15,24,20221027,6,5,52.05,45,260.23,205.58,41.12
1926,18,35,20230420,4,4,20.19,16,80.75,63.79,12.76
1927,6,117,20210205,5,2,15.41,10,30.83,24.36,4.87
1928,9,83,20210511,6,2,37.94,26,75.88,59.95,11.99
1929,3,30,20210628,6,4,935.24,660,3740.98,2955.37,591.07
1930,17,182,20210504,4,5,77.33,55,386.66,305.46,61.09
1931,13,141,20210818,4,1,8.9,6,8.9,7.03,1.41
1932,19,169,20220427,2,2,18.41,12,36.83,29.1,5.82
1933,2,108,20210915,3,3,1318.57,900,3955.72,3125.02,625.0
1934,10,161,20221003,2,1,49.58,32,49.58,39.17,7.83
1935,1,160,20211019,3,1,957.11,720,957.11,756.12,151.22
1936,18,2,20221216,5,4,19.5,16,78.01,61.63,12.33
1937,16,117,20230425,4,4,7.98,7,31.91,25.21,5.04
1938,1,63,20230511,5,3,1015.12,720,3045.35,2405.83,481.17
1939,7,13,20230310,2,2,15.79,14,31.57,24.94,4.99
1940,2,38,20220517,1,5,1367.11,900,6835.53,5400.07,1080.01
1941,11,23,20220304,1,1,10.47,8,10.47,8.27,1.65
1942,6,173,20210914,3,5,14.3,10,71.52,56.5,11.3
1943,20,147,20231002,5,2,28.5,18,56.99,45.02,9.0
1944,19,93,20231212,1,1,17.81,12,17.81,14.07,2.81
1945,12,98,20220408,1,4,7.61,5,30.43,24.04,4.81
1946,10,121,20210405,2,1,46.31,32,46.31,36.58,7.32
1947,11,135,20220131,4,5,9.64,8,48.2,38.08,7.62
1948,20,15,20211028,1,5,26.37,18,131.84,104.15,20.83
1949,17,23,20230622,4,5,86.18,55,430.91,340.42,68.08
1950,10,110,20231011,5,3,39.35,32,118.06,93.27,18.65
1951,20,91,20230405,2,5,24.86,18,124.32,98.21,19.64
1952,16,127,20230117,2,5,8.51,7,42.57,33.63,6.73
1953,7,1,20220222,1,1,18.65,14,18.65,14.73,2.95
1954,7,158,20210618,4,4,15.72,14,62.87,49.67,9.93
1955,18,164,20220518,2,1,22.72,16,22.72,17.95,3.59
1956,10,66,20230918,1,3,40.0,32,120.01,94.81,18.96
1957,11,197,20230301,1,1,11.54,8,11.54,9.12,1.82
1958,13,186,20220505,5,5,9.48,6,47.4,37.45,7.49
1959,7,85,20210909,3,4,21.81,14,87.25,68.93,13.79
1960,5,124,20210222,2,4,6.18,4,24.74,19.54,3.91
1961,11,119,20230209,4,1,12.14,8,12.14,9.59,1.92
1962,19,186,20220307,6,3,16.53,12,49.59,39.18,7.84
1963,7,148,20210128,6,3,21.0,14,62.99,49.76,9.95
1964,3,39,20220524,3,1,837.92,660,837.92,661.96,132.39
1965,18,43,20220623,5,5,20.72,16,103.58,81.83,16.37
1966,4,193,20230504,3,3,32.01,22,96.02,75.86,15.17
1967,14,23,20220126,4,2,11.57,9,23.14,18.28,3.66
1968,7,135,20220310,3,2,16.19,14,32.37,25.57,5.11
1969,7,24,20210224,4,5,15.57,14,77.87,61.52,12.3
1970,17,40,20221124,2,3,85.9,55,257.7,203.58,40.72
1971,17,80,20231117,3,2,81.66,55,163.32,129.02,25.8
1972,17,174,20210521,2,2,80.43,55,160.85,127.07,25.41
1973,13,183,20221021,5,1,6.61,6,6.61,5.22,1.04
1974,20,23,20210305,3,4,27.8,18,111.21,87.86,17.57
1975,17,197,20210528,6,3,61.12,55,183.35,144.85,28.97
1976,10,164,20231225,2,3,38.41,32,115.23,91.03,18.21
1977,9,137,20220216,3,4,37.32,26,149.3,117.95,23.59
1978,5,41,20220127,3,1,4.43,4,4.43,3.5,0.7
1979,18,132,20230613,1,2,21.94,16,43.88,34.67,6.93
1980,11,70,20230228,2,3,11.1,8,33.29,26.3,5.26
1981,3,80,20210903,5,3,904.39,660,2713.17,2143.4,428.68
1982,5,8,20210315,4,1,4.61,4,4.61,3.64,0.73
1983,3,110,20210319,4,2,958.54,660,1917.09,1514.5,302.9
1984,15,158,20230501,3,3,56.98,45,170.93,135.03,27.01
1985,18,21,20211012,4,5,18.65,16,93.27,73.68,14.74
1986,15,25,20230929,4,3,64.9,45,194.7,153.81,30.76
1987,15,121,20231017,2,2,52.73,45,105.47,83.32,16.66
1988,9,94,20230605,4,2,37.69,26,75.39,59.56,11.91
1989,11,84,20230814,4,4,8.92,8,35.68,28.19,5.64
1990,4,90,20221114,4,4,33.5,22,134.01,105.87,21.17
1991,12,155,20220210,5,2,6.77,5,13.54,10.7,2.14
1992,4,84,20220805,5,1,32.92,22,32.92,26.01,5.2
1993,15,103,20230203,5,4,54.87,45,219.47,173.38,34.68
1994,18,41,20211216,4,4,18.13,16,72.51,57.28,11.46
1995,19,111,20211027,4,5,17.92,12,89.62,70.8,14.16
1996,8,45,20230221,6,1,38.21,26,38.21,30.19,6.04
1997,19,125,20231018,1,5,16.78,12,83.88,66.27,13.25
1998,18,25,20220413,4,2,20.06,16,40.13,31.7,6.34
1999,3,154,20220805,1,5,980.54,660,4902.72,3873.15,774.63
2000,11,127,20220629,6,1,9.16,8,9.16,7.24,1.45
2001,19,194,20210720,6,1,17.74,12,17.74,14.01,2.8
2002,5,116,20230807,5,3,5.18,4,15.54,12.28,2.46
2003,15,51,20230410,2,3,56.24,45,168.73,133.3,26.66
2004,10,112,20230901,6,3,51.04,32,153.13,120.97,24.19
2005,1,157,20230417,5,4,1097.15,720,4388.6,3466.99,693.4
2006,2,95,20220228,5,1,990.38,900,990.38,782.4,156.48
2007,12,29,20230315,3,1,6.09,5,6.09,4.81,0.96
2008,19,101,20231005,6,3,17.47,12,52.41,41.4,8.28
2009,13,112,20220805,5,2,8.59,6,17.17,13.56,2.71
2010,5,49,20221114,5,4,6.09,4,24.35,19.24,3.85
2011,14,40,20220601,3,2,10.5,9,21.01,16.6,3.32
2012,1,37,20210414,6,4,1028.85,720,4115.41,3251.17,650.23
2013,3,36,20210715,6,4,1009.85,660,4039.4,3191.13,638.23
2014,20,109,20230926,5,2,23.89,18,47.78,37.75,7.55
2015,18,116,20220901,4,3,19.41,16,58.22,45.99,9.2
2016,20,2,20220901,5,4,27.42,18,109.68,86.65,17.33
2017,17,69,20211207,4,5,76.35,55,381.75,301.58,60.32
2018,2,146,20210218,4,3,1040.92,900,3122.77,2466.99,493.4
2019,3,37,20221123,6,5,1050.58,660,5252.91,4149.8,829.96
2020,9,120,20231213,5,1,35.4,26,35.4,27.97,5.59
2021,3,63,20230525,4,1,951.74,660,951.74,751.87,150.37
2022,19,80,20230214,5,1,18.62,12,18.62,14.71,2.94
2023,1,121,20230207,4,5,1118.18,720,5590.9,4416.81,883.36
2024,11,108,20230404,3,3,9.96,8,29.87,23.6,4.72
2025,20,192,20210222,3,5,22.14,18,110.72,87.47,17.49
2026,16,149,20230622,2,5,7.88,7,39.4,31.13,6.23
2027,20,7,20220223,3,4,20.54,18,82.17,64.91,12.98
2028,3,72,20221227,3,2,929.21,660,1858.43,1468.16,293.63
2029,9,4,20220131,6,1,36.45,26,36.45,28.8,5.76
2030,5,169,20230428,4,3,6.02,4,18.05,14.26,2.85
2031,8,125,20220111,2,5,39.81,26,199.03,157.23,31.45
2032,3,38,20220509,5,2,1002.41,660,2004.83,1583.82,316.76
2033,14,198,20231215,4,2,12.87,9,25.75,20.34,4.07
2034,6,54,20231108,5,3,11.27,10,33.81,26.71,5.34
2035,4,14,20220114,2,4,28.59,22,114.34,90.33,18.07
2036,16,192,20220309,5,2,9.03,7,18.06,14.27,2.85
2037,13,122,20231010,3,2,8.19,6,16.38,12.94,2.59
2038,1,74,20220916,4,4,1036.26,720,4145.03,3274.57,654.91
2039,2,25,20230131,5,3,1420.28,900,4260.85,3366.07,673.21
2040,20,167,20220913,3,3,22.23,18,66.7,52.69,10.54
2041,9,168,20210521,5,4,34.59,26,138.38,109.32,21.86
2042,8,188,20230828,6,5,38.62,26,193.08,152.53,30.51
2043,11,174,20230117,6,2,10.05,8,20.11,15.89,3.18
2044,1,18,20210115,1,4,827.17,720,3308.69,2613.87,522.77
2045,15,90,20210531,2,3,55.17,45,165.5,130.75,26.15
2046,1,159,20210218,1,1,1129.86,720,1129.86,892.59,178.52
2047,7,154,20230801,6,1,20.36,14,20.36,16.08,3.22
2048,3,155,20210622,2,4,942.61,660,3770.44,2978.65,595.73
2049,19,48,20230719,1,2,14.72,12,29.44,23.26,4.65
2050,3,164,20221102,4,3,979.89,660,2939.67,2322.34,464.47
2051,11,66,20230920,2,1,9.91,8,9.91,7.83,1.57
2052,13,100,20210331,3,1,7.37,6,7.37,5.82,1.16
2053,6,113,20220117,1,4,15.9,10,63.59,50.24,10.05
2054,20,101,20211015,2,4,20.78,18,83.1,65.65,13.13
2055,14,56,20230215,5,1,14.01,9,14.01,11.07,2.21
2056,9,27,20231024,1,1,29.52,26,29.52,23.32,4.66
2057,9,199,20231110,4,1,40.25,26,40.25,31.8,6.36
2058,1,10,20210803,6,4,887.92,720,3551.67,2805.82,561.16
2059,11,101,20231002,5,1,10.86,8,10.86,8.58,1.72
2060,16,112,20221206,4,1,9.59,7,9.59,7.58,1.52
2061,13,177,20210106,4,1,8.3,6,8.3,6.56,1.31
2062,11,175,20220531,3,4,9.02,8,36.08,28.5,5.7
2063,3,94,20230718,5,3,752.55,660,2257.65,1783.54,356.71
2064,10,166,20221021,2,2,44.07,32,88.14,69.63,13.93
2065,7,77,20220706,6,4,21.68,14,86.7,68.49,13.7
2066,12,125,20230623,1,4,7.34,5,29.35,23.19,4.64
2067,2,50,20210721,1,5,1097.32,900,5486.59,4334.41,866.88
2068,3,139,20220713,6,3,890.9,660,2672.69,2111.43,422.29
2069,1,10,20221007,3,1,913.58,720,913.58,721.73,144.35
2070,2,104,20231101,1,2,1353.2,900,2706.39,2138.05,427.61
2071,17,118,20230816,6,5,64.6,55,322.98,255.15,51.03
2072,8,19,20230412,1,2,34.96,26,69.91,55.23,11.05
2073,16,159,20210128,1,2,10.15,7,20.31,16.04,3.21
2074,1,45,20210707,6,1,1117.68,720,1117.68,882.97,176.59
2075,15,157,20210520,2,5,50.94,45,254.7,201.21,40.24
2076,4,128,20210602,5,5,26.63,22,133.13,105.17,21.03
2077,14,87,20211019,6,4,11.36,9,45.44,35.9,7.18
2078,19,140,20230908,2,3,18.22,12,54.66,43.18,8.64
2079,2,152,20211103,2,3,1018.45,900,3055.35,2413.73,482.75
2080,5,194,20220128,4,2,5.79,4,11.59,9.16,1.83
2081,6,113,20230306,2,5,11.2,10,56.02,44.26,8.85
2082,20,97,20210525,2,1,27.72,18,27.72,21.9,4.38
2083,1,2,20210427,2,1,1046.43,720,1046.43,826.68,165.34
2084,10,107,20230502,6,4,46.28,32,185.11,146.24,29.25
2085,5,164,20211025,3,5,5.3,4,26.5,20.94,4.19
2086,6,157,20211209,6,1,13.98,10,13.98,11.04,2.21
2087,16,157,20231026,1,3,8.92,7,26.75,21.13,4.23
2088,18,61,20210107,2,1,25.49,16,25.49,20.14,4.03
2089,20,93,20210518,5,5,21.77,18,108.87,86.01,17.2
2090,7,71,20230619,1,2,16.19,14,32.38,25.58,5.12
2091,16,128,20210803,2,2,10.05,7,20.09,15.87,3.17
2092,2,166,20210304,3,3,1084.32,900,3252.95,2569.83,513.97
2093,11,158,20211228,4,1,9.22,8,9.22,7.28,1.46
2094,18,46,20210317,2,1,21.48,16,21.48,16.97,3.39
2095,3,61,20210616,6,4,921.59,660,3686.37,2912.23,582.45
2096,14,51,20220413,6,3,10.94,9,32.81,25.92,5.18
2097,11,59,20210608,1,2,11.75,8,23.5,18.57,3.71
2098,13,57,20211014,1,4,8.36,6,33.42,26.4,5.28
2099,14,38,20210319,2,5,11.95,9,59.74,47.19,9.44
2100,12,35,20220711,4,2,7.08,5,14.16,11.19,2.24
2101,7,86,20220124,2,1,20.25,14,20.25,16.0,3.2
2102,9,35,20210329,1,4,34.56,26,138.25,109.22,21.84
2103,11,57,20210903,3,5,9.43,8,47.14,37.24,7.45
2104,20,44,20230705,5,5,27.5,18,137.48,108.61,21.72
2105,14,134,20210505,4,2,12.56,9,25.12,19.84,3.97
2106,9,4,20221026,6,4,38.17,26,152.68,120.62,24.12
2107,8,84,20211221,4,5,31.49,26,157.46,124.39,24.88
2108,5,147,20230428,1,4,6.36,4,25.44,20.1,4.02
2109,16,188,20210301,5,1,9.19,7,9.19,7.26,1.45
2110,16,179,20220720,1,4,9.43,7,37.73,29.81,5.96
2111,18,193,20210430,1,4,25.2,16,100.8,79.63,15.93
2112,12,76,20210709,2,1,5.54,5,5.54,4.38,0.88
2113,10,42,20230818,6,4,48.93,32,195.71,154.61,30.92
2114,19,7,20231208,4,4,17.83,12,71.32,56.34,11.27
2115,13,48,20231006,3,4,8.71,6,34.85,27.53,5.51
2116,3,99,20210104,6,3,901.2,660,2703.61,2135.85,427.17
2117,14,193,20220302,3,5,12.34,9,61.7,48.74,9.75
2118,3,159,20211026,3,1,895.86,660,895.86,707.73,141.55
2119,12,14,20230825,1,4,6.41,5,25.66,20.27,4.05
2120,2,94,20230607,3,2,1281.68,900,2563.36,2025.05,405.01
2121,3,144,20231009,6,2,771.67,660,1543.35,1219.25,243.85
2122,8,139,20220426,1,4,38.19,26,152.74,120.66,24.13
2123,19,180,20231215,2,2,15.12,12,30.25,23.9,4.78
2124,17,175,20220119,4,3,62.0,55,185.99,146.93,29.39
2125,12,116,20220620,4,5,6.82,5,34.08,26.92,5.38
2126,16,182,20210625,5,5,10.85,7,54.24,42.85,8.57
2127,20,95,20221011,6,1,21.5,18,21.5,16.98,3.4
2128,3,21,20221019,4,2,821.16,660,1642.33,1297.44,259.49
2129,4,43,20210421,3,1,31.87,22,31.87,25.18,5.04
2130,5,53,20221214,5,1,4.99,4,4.99,3.94,0.79
2131,18,34,20230906,4,3,20.96,16,62.88,49.68,9.94
2132,1,75,20231124,2,1,799.93,720,799.93,631.94,126.39
2133,17,166,20211130,3,4,76.41,55,305.66,241.47,48.29
2134,11,125,20230731,5,5,12.17,8,60.84,48.06,9.61
2135,15,78,20220930,5,2,69.71,45,139.42,110.14,22.03
2136,6,67,20220316,2,4,12.86,10,51.44,40.64,8.13
2137,2,38,20220218,3,3,1195.17,900,3585.5,2832.55,566.51
2138,20,42,20210827,6,5,22.37,18,111.84,88.35,17.67
2139,5,42,20210909,2,1,4.48,4,4.48,3.54,0.71
2140,19,33,20220331,4,3,15.42,12,46.25,36.54,7.31
2141,18,182,20211022,1,3,25.42,16,76.27,60.25,12.05
2142,12,115,20210802,5,2,6.83,5,13.67,10.8,2.16
2143,1,104,20210624,4,2,1133.2,720,2266.41,1790.46,358.09
2144,5,2,20220405,6,5,6.35,4,31.76,25.09,5.02
2145,10,122,20220421,3,5,45.87,32,229.35,181.19,36.24
2146,15,87,20230322,6,1,65.96,45,65.96,52.11,10.42
2147,5,174,20210301,5,1,5.02,4,5.02,3.97,0.79
2148,20,57,20220801,4,3,20.63,18,61.9,48.9,9.78
2149,20,165,20210322,2,5,24.54,18,122.69,96.93,19.39
2150,7,6,20220203,1,5,21.35,14,106.73,84.32,16.86
2151,3,132,20230830,4,2,887.85,660,1775.71,1402.81,280.56
2152,20,131,20230516,1,3,23.38,18,70.13,55.4,11.08
2153,14,95,20231025,4,3,9.95,9,29.86,23.59,4.72
2154,12,79,20220511,4,5,5.72,5,28.59,22.59,4.52
2155,15,190,20231110,4,4,55.99,45,223.98,176.94,35.39
2156,14,187,20231110,4,2,13.66,9,27.32,21.58,4.32
2157,3,37,20230509,2,3,882.62,660,2647.87,2091.82,418.36
2158,11,17,20230124,5,4,9.15,8,36.62,28.93,5.79
2159,9,107,20220811,2,5,34.61,26,173.04,136.7,27.34
2160,5,52,20230327,2,4,4.98,4,19.92,15.74,3.15
2161,2,78,20221206,5,3,1212.35,900,3637.04,2873.26,574.65
2162,15,58,20231128,1,1,52.97,45,52.97,41.85,8.37
2163,16,32,20220308,6,3,9.16,7,27.48,21.71,4.34
2164,8,8,20221207,1,3,35.01,26,105.03,82.97,16.59
2165,20,191,20210407,3,5,24.12,18,120.62,95.29,19.06
2166,9,161,20220919,6,4,41.27,26,165.06,130.4,26.08
2167,12,132,20210622,6,5,5.54,5,27.72,21.9,4.38
2168,6,149,20220107,1,2,12.6,10,25.2,19.91,3.98
2169,5,92,20230921,2,1,4.95,4,4.95,3.91,0.78
2170,12,13,20220825,3,3,6.82,5,20.47,16.17,3.23
2171,17,50,20210421,6,2,81.53,55,163.06,128.82,25.76
2172,6,140,20230510,3,3,15.13,10,45.4,35.87,7.17
2173,10,70,20230911,6,3,36.73,32,110.2,87.06,17.41
2174,12,37,20230412,1,2,6.8,5,13.59,10.74,2.15
2175,16,106,20220620,3,2,8.06,7,16.12,12.73,2.55
2176,17,57,20210811,2,5,77.37,55,386.85,305.61,61.12
2177,18,183,20230125,5,1,20.94,16,20.94,16.54,3.31
2178,4,34,20210421,1,4,28.03,22,112.12,88.57,17.71
2179,12,36,20230919,4,5,6.81,5,34.04,26.89,5.38
2180,6,182,20220506,3,1,14.72,10,14.72,11.63,2.33
2181,8,33,20210621,6,2,37.54,26,75.09,59.32,11.86
2182,5,54,20220317,2,1,5.25,4,5.25,4.15,0.83
2183,3,5,20210610,4,4,740.03,660,2960.12,2338.49,467.7
2184,2,169,20210604,5,5,1016.67,900,5083.35,4015.85,803.17
2185,9,12,20210621,1,3,37.28,26,111.84,88.35,17.67
2186,4,32,20231219,5,2,30.66,22,61.33,48.45,9.69
2187,6,172,20211014,3,1,11.45,10,11.45,9.05,1.81
2188,9,149,20231207,3,3,30.69,26,92.06,72.73,14.55
2189,20,62,20221220,5,5,20.42,18,102.08,80.64,16.13
2190,1,136,20230411,2,2,1139.13,720,2278.27,1799.83,359.97
2191,18,2,20210903,6,1,24.99,16,24.99,19.74,3.95
2192,16,94,20221226,6,5,8.35,7,41.74,32.97,6.59
2193,4,47,20230824,3,4,28.87,22,115.46,91.21,18.24
2194,8,105,20230109,1,3,30.21,26,90.62,71.59,14.32
2195,17,35,20210608,4,3,79.88,55,239.64,189.32,37.86
2196,2,22,20230310,3,4,1042.08,900,4168.3,3292.96,658.59
2197,15,154,20220211,6,3,64.96,45,194.88,153.96,30.79
2198,8,142,20220929,4,3,41.4,26,124.21,98.13,19.63
2199,7,18,20220907,4,3,16.66,14,49.97,39.48,7.9
2200,16,173,20230825,1,4,9.23,7,36.93,29.17,5.83
2201,3,31,20230803,2,4,858.21,660,3432.82,2711.93,542.39
2202,4,190,20230427,2,1,28.2,22,28.2,22.28,4.46
2203,11,52,20211013,5,4,9.29,8,37.16,29.36,5.87
2204,16,72,20220901,6,5,9.78,7,48.89,38.62,7.72
2205,13,92,20231221,4,5,9.45,6,47.25,37.33,7.47
2206,17,72,20221128,2,4,63.47,55,253.88,200.57,40.11
2207,16,128,20211227,2,2,7.8,7,15.61,12.33,2.47
2208,2,18,20231124,4,1,1427.43,900,1427.43,1127.67,225.53
2209,20,174,20220704,3,2,22.52,18,45.05,35.59,7.12
2210,4,195,20230614,1,5,32.64,22,163.22,128.94,25.79
2211,7,76,20221101,6,4,18.83,14,75.33,59.51,11.9
2212,18,88,20220111,5,5,17.74,16,88.71,70.08,14.02
2213,14,31,20210216,4,4,11.32,9,45.26,35.76,7.15
2214,15,118,20220624,1,1,53.48,45,53.48,42.25,8.45
2215,10,181,20230804,2,4,42.09,32,168.36,133.0,26.6
2216,13,125,20220324,1,5,8.63,6,43.13,34.07,6.81
2217,18,176,20230804,5,5,21.36,16,106.79,84.36,16.87
2218,6,130,20230317,1,4,12.32,10,49.27,38.92,7.78
2219,13,158,20230428,6,3,8.9,6,26.7,21.09,4.22
2220,11,16,20220214,1,5,8.98,8,44.9,35.47,7.09
2221,12,190,20220610,5,1,7.41,5,7.41,5.85,1.17
2222,11,98,20230616,1,4,10.18,8,40.72,32.17,6.43
2223,14,90,20220527,1,2,11.01,9,22.03,17.4,3.48
2224,10,152,20230719,1,1,49.1,32,49.1,38.79,7.76
2225,11,44,20210615,1,5,10.1,8,50.52,39.91,7.98
2226,14,146,20221024,5,4,11.1,9,44.4,35.08,7.02
2227,16,151,20230926,1,3,9.02,7,27.07,21.39,4.28
2228,11,147,20220714,1,4,9.2,8,36.8,29.07,5.81
2229,7,87,20230828,4,5,21.08,14,105.4,83.27,16.65
2230,11,43,20230816,5,3,10.25,8,30.76,24.3,4.86
2231,7,128,20220919,6,1,21.28,14,21.28,16.81,3.36
2232,7,74,20230208,3,1,17.48,14,17.48,13.81,2.76
2233,13,58,20230404,5,1,8.75,6,8.75,6.91,1.38
2234,4,152,20230411,3,3,24.94,22,74.82,59.11,11.82
2235,16,110,20230201,2,3,10.48,7,31.45,24.85,4.97
2236,10,130,20230725,3,4,45.82,32,183.26,144.78,28.96
2237,7,107,20220325,4,3,19.77,14,59.32,46.86,9.37
2238,18,47,20221013,1,5,24.5,16,122.51,96.78,19.36
2239,16,55,20230407,6,4,8.64,7,34.55,27.29,5.46
2240,18,158,20230705,4,5,23.41,16,117.06,92.48,18.5
2241,17,52,20210329,3,4,64.56,55,258.25,204.02,40.8
2242,10,112,20210805,4,3,48.96,32,146.89,116.04,23.21
2243,7,106,20210402,3,3,19.92,14,59.77,47.22,9.44
2244,20,61,20220104,4,2,20.82,18,41.64,32.9,6.58
2245,1,63,20211004,3,4,966.74,720,3866.95,3054.89,610.98
2246,14,166,20220919,1,2,10.62,9,21.23,16.77,3.35
2247,1,67,20210715,3,5,855.35,720,4276.77,3378.65,675.73
2248,16,6,20210303,1,1,8.8,7,8.8,6.95,1.39
